offer_id,hotel_id,partner_name,room_type,price_per_night,total_price,trivago_displayed_price,cost_per_click_bid,commission_rate,cancellation_policy,breakfast_included,instant_booking,special_offers,nights,price_fluctuation_mean,price_fluctuation_variance,price_history_24h,variance_factor,last_updated
O002348,H02348,Hotels.com,Single,176.4,529.2,175.09,1.52,0.188,Free,False,True,Room upgrade,3,174.31,4.99,"[175.48, 175.52, 175.86, 175.46, 172.54, 171.63, 174.21, 173.3, 172.93, 171.89, 169.45, 171.56, 175.41, 174.15, 177.76, 177.62, 177.59, 174.51, 175.83, 178.01, 174.22, 174.15, 173.46, 170.93]",0.0122,2025-07-19T00:10:01.768612
O002349,H02349,Travelocity,Executive,124.19,124.19,124.44,1.89,0.194,Partial,True,False,Spa discount,1,120.1,23.75,"[125.52, 125.18, 122.25, 119.71, 120.89, 116.68, 119.83, 124.22, 125.82, 117.99, 115.71, 114.15, 114.1, 113.58, 112.75, 112.31, 115.73, 117.82, 120.22, 122.41, 124.72, 127.4, 125.32, 128.11]",0.0186,2025-07-19T00:10:01.768612
O002350,H02350,Priceline,Single,215.28,1506.96,207.53,0.99,0.082,Non-refundable,False,True,Late checkout,7,213.0,24.74,"[219.31, 222.25, 216.54, 213.98, 213.39, 218.44, 220.69, 216.53, 215.9, 220.86, 213.37, 212.74, 212.32, 210.98, 209.44, 205.51, 204.14, 209.15, 209.94, 209.3, 211.51, 212.85, 204.86, 208.0]",0.0167,2025-07-19T00:10:01.768612
O002351,H02351,Kayak,Suite,44.14,44.14,45.7,0.65,0.132,Free,False,False,Airport shuttle,1,44.07,0.33,"[43.79, 43.99, 43.6, 43.6, 44.1, 44.43, 44.62, 44.57, 44.98, 45.01, 44.95, 44.78, 44.02, 43.45, 43.92, 43.39, 43.87, 43.67, 44.35, 44.3, 44.36, 43.91, 43.44, 42.68]",0.0098,2025-07-19T00:10:01.768612
O002352,H02352,Priceline,Single,248.4,1242.0,242.22,2.75,0.186,Free,True,False,Free parking,5,251.41,234.16,"[258.19, 254.86, 240.13, 238.62, 237.53, 239.78, 241.18, 243.25, 242.68, 240.94, 237.64, 236.75, 234.8, 240.58, 247.79, 243.24, 250.13, 259.18, 258.83, 266.71, 275.71, 280.0, 283.22, 282.03]",0.0219,2025-07-19T00:10:01.768612
O002353,H02353,Lastminute.com,Family,49.83,298.98,49.79,2.58,0.157,Free,False,True,,6,50.02,0.08,"[49.47, 49.81, 50.25, 50.09, 50.19, 50.38, 50.3, 50.3, 50.02, 49.82, 49.93, 49.75, 50.08, 50.32, 50.2, 49.93, 49.67, 49.52, 49.63, 49.68, 50.05, 50.43, 50.22, 50.34]",0.0059,2025-07-19T00:10:01.768612
O002354,H02354,HRS,Deluxe,58.68,117.36,58.01,1.22,0.181,Free,True,False,Free WiFi,2,60.01,4.87,"[57.71, 57.14, 56.72, 56.83, 57.55, 56.75, 57.97, 58.52, 58.51, 59.36, 60.24, 60.04, 61.19, 60.88, 61.1, 60.85, 60.28, 61.27, 62.48, 62.35, 63.48, 63.51, 62.29, 63.16]",0.0145,2025-07-19T00:10:01.768612
O002355,H02355,HRS,Double,117.86,117.86,118.85,1.73,0.124,Free,True,False,Airport shuttle,1,114.64,6.38,"[119.62, 118.88, 121.17, 117.61, 114.83, 113.63, 113.96, 116.45, 112.28, 113.85, 110.83, 112.2, 114.46, 114.55, 112.93, 113.66, 113.18, 113.01, 112.84, 111.52, 113.1, 115.22, 116.13, 115.41]",0.0216,2025-07-19T00:10:01.768612
O002356,H02356,Lastminute.com,Executive,187.24,1123.44,189.08,0.68,0.082,Free,True,True,Spa discount,6,189.38,5.3,"[190.8, 188.7, 187.92, 187.27, 184.98, 188.53, 192.54, 190.0, 193.7, 192.7, 190.99, 191.16, 188.03, 188.46, 188.82, 192.78, 189.65, 186.1, 186.5, 186.42, 188.2, 188.38, 190.64, 191.79]",0.0169,2025-07-19T00:10:01.768612
O002357,H02357,Orbitz,Suite,242.44,242.44,245.14,1.38,0.175,Non-refundable,False,False,Free cancellation,1,249.08,38.12,"[241.35, 240.83, 240.65, 241.5, 245.66, 244.68, 243.96, 245.05, 244.33, 243.48, 245.61, 248.68, 252.48, 251.75, 249.65, 251.95, 252.59, 255.37, 249.43, 251.73, 256.46, 258.79, 260.33, 261.63]",0.0151,2025-07-19T00:10:01.768612
O002358,H02358,Hotwire,Twin,118.7,118.7,114.05,1.06,0.099,Free,False,True,Late checkout,1,113.36,9.38,"[118.12, 117.57, 117.23, 114.1, 115.45, 114.87, 114.13, 112.77, 114.75, 114.28, 111.3, 107.94, 106.45, 108.9, 111.15, 111.29, 110.12, 112.56, 113.14, 112.09, 113.05, 114.46, 117.08, 117.87]",0.0146,2025-07-19T00:10:01.768612
O002359,H02359,Venere,Single,375.0,750.0,379.95,1.49,0.104,Free,True,False,,2,376.72,142.32,"[370.2, 369.23, 368.22, 359.03, 358.54, 362.59, 366.45, 371.79, 370.3, 379.07, 379.49, 389.97, 396.86, 397.45, 384.54, 384.06, 388.62, 392.65, 390.85, 386.79, 376.59, 371.73, 363.01, 363.21]",0.0162,2025-07-19T00:10:01.768612
O002360,H02360,Getaroom,Single,236.44,472.88,234.7,2.78,0.094,Non-refundable,False,False,"Room upgrade, Free parking",2,235.2,4.63,"[236.51, 237.55, 237.0, 237.93, 236.89, 238.1, 235.8, 238.47, 236.79, 238.02, 236.15, 234.92, 234.27, 231.8, 233.47, 232.33, 234.4, 235.39, 235.84, 231.91, 232.33, 232.39, 232.83, 233.75]",0.0071,2025-07-19T00:10:01.768612
O002361,H02361,Travelocity,Suite,571.52,2286.08,566.56,2.65,0.152,Free,True,False,Free cancellation,4,568.78,49.34,"[575.47, 571.59, 580.34, 583.08, 582.68, 574.48, 578.51, 572.93, 568.62, 568.98, 566.76, 560.34, 563.59, 567.3, 570.44, 563.14, 564.56, 559.18, 563.45, 566.49, 561.57, 562.95, 562.07, 562.3]",0.01,2025-07-19T00:10:01.768612
O002362,H02362,Priceline,Suite,60.72,182.16,58.27,2.6,0.176,Free,False,True,Free WiFi,3,60.54,0.91,"[60.77, 59.75, 59.81, 59.76, 59.73, 59.33, 59.54, 59.93, 60.9, 62.47, 62.14, 61.45, 62.06, 61.69, 60.56, 60.72, 60.25, 59.32, 60.02, 59.01, 60.34, 61.55, 60.87, 60.95]",0.0124,2025-07-19T00:10:01.768612
O002363,H02363,Hotels.com,Single,61.74,123.48,62.17,0.68,0.138,Non-refundable,False,False,Spa discount,2,66.26,6.57,"[63.57, 63.93, 66.27, 65.56, 65.34, 66.16, 65.64, 67.07, 68.74, 68.17, 68.02, 69.0, 69.59, 70.58, 68.35, 68.14, 68.16, 68.34, 66.73, 64.56, 62.54, 63.29, 61.05, 61.39]",0.0246,2025-07-19T00:10:01.768612
O002364,H02364,Hotels.com,Deluxe,176.4,352.8,182.2,1.69,0.17,Free,True,False,Late checkout,2,176.45,10.99,"[176.89, 174.43, 176.68, 178.14, 177.77, 179.33, 181.77, 179.52, 178.28, 178.71, 177.91, 178.5, 179.44, 175.91, 178.17, 179.82, 179.69, 174.4, 171.29, 170.67, 172.74, 169.6, 170.98, 174.2]",0.0139,2025-07-19T00:10:01.768612
O002365,H02365,Expedia,Deluxe,367.2,734.4,362.26,2.76,0.107,Free,False,True,Free cancellation,2,367.8,88.77,"[360.82, 369.47, 369.48, 368.84, 367.02, 360.02, 354.71, 350.14, 366.02, 356.42, 357.2, 363.54, 358.2, 360.12, 374.09, 371.18, 372.86, 368.01, 378.65, 390.09, 378.48, 377.93, 372.41, 381.49]",0.0195,2025-07-19T00:10:01.768612
O002366,H02366,Otel.com,Family,102.44,204.88,105.71,1.43,0.17,Free,False,True,"Room upgrade, Late checkout",2,104.87,3.44,"[106.96, 104.47, 105.44, 104.25, 103.28, 101.55, 103.62, 108.42, 106.57, 106.71, 107.02, 106.38, 106.06, 104.69, 103.54, 102.9, 103.31, 108.23, 105.9, 102.45, 102.78, 104.22, 102.92, 105.3]",0.0202,2025-07-19T00:10:01.768612
O002367,H02367,Expedia,Deluxe,183.6,734.4,181.13,2.46,0.165,Partial,False,False,,4,174.4,15.49,"[176.84, 177.33, 175.91, 174.35, 174.82, 180.06, 178.48, 180.19, 180.04, 179.19, 173.95, 176.19, 175.08, 175.8, 172.43, 169.13, 164.46, 167.63, 171.62, 174.86, 171.24, 171.49, 171.94, 172.64]",0.0168,2025-07-19T00:10:01.768612
O002368,H02368,Lastminute.com,Executive,185.28,1111.68,187.69,2.1,0.13,Free,False,False,,6,185.68,30.98,"[181.23, 185.47, 183.6, 183.91, 187.54, 179.58, 179.28, 179.58, 181.1, 179.68, 177.24, 175.24, 183.17, 187.41, 190.24, 189.67, 187.06, 191.2, 194.04, 191.02, 193.02, 192.02, 189.8, 194.2]",0.0223,2025-07-19T00:10:01.768612
O002369,H02369,HotelDirect,Suite,158.4,316.8,154.65,1.86,0.142,Free,False,True,"Spa discount, Room upgrade",2,160.13,0.81,"[159.39, 159.84, 159.37, 159.81, 160.11, 159.8, 161.18, 161.34, 161.75, 161.14, 160.82, 160.53, 159.72, 158.76, 158.38, 158.88, 160.12, 158.96, 160.46, 160.35, 160.51, 160.25, 159.87, 161.78]",0.0054,2025-07-19T00:10:01.768612
O002370,H02370,Venere,Twin,173.65,520.95,173.64,0.64,0.154,Partial,False,True,Late checkout,3,165.82,7.54,"[170.94, 168.64, 167.39, 169.31, 165.72, 163.37, 163.92, 164.14, 166.3, 161.64, 159.7, 160.96, 163.33, 167.18, 166.04, 169.0, 167.0, 166.59, 166.54, 164.65, 165.98, 165.48, 165.9, 170.12]",0.0148,2025-07-19T00:10:01.768612
O002371,H02371,Booking.com,Twin,148.5,148.5,142.93,0.74,0.102,Free,False,True,Free parking,1,153.15,24.6,"[145.06, 148.51, 154.94, 158.66, 161.0, 159.47, 162.35, 155.28, 150.77, 147.3, 152.33, 155.23, 160.2, 158.93, 155.23, 148.23, 151.06, 146.85, 147.86, 146.87, 151.13, 150.77, 154.31, 153.23]",0.0243,2025-07-19T00:10:01.768612
O002372,H02372,Getaroom,Executive,95.21,380.84,94.11,1.26,0.153,Free,False,False,"Airport shuttle, Free parking",4,100.08,7.85,"[97.85, 99.16, 98.2, 97.44, 97.79, 94.78, 96.22, 96.31, 99.27, 98.11, 104.07, 104.12, 104.65, 103.27, 102.19, 102.35, 101.16, 101.71, 103.48, 100.64, 102.58, 100.86, 97.95, 97.83]",0.023,2025-07-19T00:10:01.768612
O002373,H02373,Kayak,Twin,544.56,1089.12,539.3,1.86,0.093,Non-refundable,False,True,,2,517.9,38.87,"[530.56, 531.3, 522.89, 519.48, 511.91, 515.47, 509.37, 509.22, 507.07, 507.82, 512.44, 517.37, 523.23, 519.3, 516.74, 521.97, 522.37, 520.9, 517.69, 519.97, 517.86, 517.36, 513.92, 523.28]",0.0105,2025-07-19T00:10:01.768612
O002374,H02374,HRS,Suite,92.98,278.94,94.97,2.41,0.134,Free,True,True,Free WiFi,3,92.73,12.11,"[90.85, 88.39, 89.65, 91.59, 88.4, 89.91, 93.07, 93.75, 93.71, 92.16, 89.58, 89.33, 88.43, 88.31, 91.66, 92.34, 93.43, 94.03, 97.04, 97.75, 96.13, 96.91, 99.34, 99.72]",0.0212,2025-07-19T00:10:01.768612
O002375,H02375,Expedia,Suite,550.8,1652.4,561.04,1.95,0.129,Free,False,True,Airport shuttle,3,551.83,161.05,"[555.28, 559.01, 567.44, 566.82, 564.34, 557.25, 537.51, 542.81, 533.93, 544.29, 571.95, 549.11, 535.23, 558.18, 545.36, 534.11, 530.79, 543.47, 565.97, 552.72, 574.11, 562.55, 544.43, 547.35]",0.0222,2025-07-19T00:10:01.768612
O002376,H02376,HotelDirect,Family,158.4,633.6,161.66,0.53,0.153,Free,False,False,,4,153.31,31.39,"[156.86, 160.38, 161.85, 163.35, 161.18, 163.04, 159.77, 159.24, 151.72, 147.11, 148.07, 147.51, 148.69, 146.71, 151.35, 150.26, 150.53, 152.57, 148.97, 148.64, 148.58, 147.72, 152.84, 152.58]",0.02,2025-07-19T00:10:01.768612
O002377,H02377,HotelDirect,Executive,237.6,475.2,235.11,2.77,0.167,Free,False,True,Late checkout,2,228.53,30.92,"[238.31, 233.21, 232.8, 232.69, 232.75, 231.31, 229.63, 224.03, 224.29, 226.73, 225.47, 219.25, 221.55, 224.11, 225.75, 222.51, 218.62, 222.36, 228.06, 231.62, 236.43, 233.78, 235.07, 234.38]",0.0142,2025-07-19T00:10:01.768612
O002378,H02378,Expedia,Twin,115.67,115.67,114.32,2.44,0.171,Partial,True,True,Free breakfast,1,117.96,4.66,"[116.35, 116.6, 117.0, 115.01, 114.88, 114.97, 115.92, 113.94, 116.5, 118.23, 117.82, 119.09, 116.79, 118.13, 118.18, 120.97, 121.37, 122.03, 119.96, 119.16, 119.41, 120.41, 118.93, 119.43]",0.0137,2025-07-19T00:10:01.768612
O002379,H02379,Expedia,Executive,79.56,79.56,78.32,1.21,0.182,Non-refundable,True,True,,1,80.13,4.37,"[79.28, 76.21, 76.42, 78.54, 77.45, 76.61, 77.76, 78.97, 79.48, 80.03, 80.95, 80.5, 80.66, 79.98, 80.41, 81.18, 83.03, 82.81, 81.55, 80.73, 82.39, 82.51, 83.07, 82.54]",0.0157,2025-07-19T00:10:01.768612
O002380,H02380,Getaroom,Family,40.79,122.37,40.51,2.9,0.117,Non-refundable,False,True,,3,39.43,2.34,"[40.56, 42.07, 42.64, 42.24, 40.73, 41.89, 40.72, 39.13, 38.48, 37.98, 37.74, 37.94, 39.08, 39.1, 38.42, 39.6, 39.93, 39.08, 38.64, 38.69, 37.82, 37.84, 38.17, 37.84]",0.0215,2025-07-19T00:10:01.768612
O002381,H02381,Booking.com,Double,540.0,1620.0,535.27,0.88,0.131,Non-refundable,False,False,"Free breakfast, Airport shuttle",3,532.07,91.47,"[552.89, 549.58, 544.66, 541.41, 528.16, 522.5, 527.29, 533.98, 535.69, 526.83, 515.36, 520.0, 513.56, 527.69, 530.48, 535.26, 530.27, 534.82, 540.13, 531.38, 521.56, 532.27, 537.94, 535.95]",0.0154,2025-07-19T00:10:01.768612
O002382,H02382,Hotwire,Family,94.37,188.74,96.61,1.01,0.122,Non-refundable,True,False,"Mobile exclusive, Free parking",2,93.96,0.8,"[94.43, 94.49, 94.58, 93.47, 93.78, 94.25, 93.73, 92.58, 92.73, 93.54, 93.09, 93.71, 91.89, 92.89, 93.77, 94.49, 93.89, 93.72, 94.96, 95.61, 94.57, 94.42, 95.4, 95.13]",0.0078,2025-07-19T00:10:01.768612
O002383,H02383,Getaroom,Family,145.68,437.04,146.81,1.39,0.108,Free,True,True,Spa discount,3,141.65,2.07,"[145.2, 143.01, 142.87, 142.54, 140.48, 139.63, 140.09, 140.24, 139.11, 141.03, 142.55, 141.57, 142.68, 140.26, 140.92, 141.47, 142.15, 144.39, 141.71, 142.6, 142.33, 141.76, 140.87, 140.2]",0.0115,2025-07-19T00:10:01.768612
O002384,H02384,HRS,Twin,195.78,195.78,194.11,0.63,0.095,Free,False,False,"Late checkout, Mobile exclusive",1,205.71,10.0,"[199.42, 197.79, 202.58, 210.7, 207.8, 206.36, 207.77, 206.34, 204.03, 205.39, 210.3, 207.85, 207.52, 208.87, 209.56, 201.66, 204.96, 207.0, 202.93, 206.12, 207.8, 205.95, 204.94, 203.37]",0.0206,2025-07-19T00:10:01.768612
O002385,H02385,Booking.com,Family,180.0,1080.0,183.62,1.26,0.169,Free,True,False,,6,179.37,1.55,"[178.84, 180.45, 181.49, 181.61, 180.62, 180.67, 178.8, 177.34, 180.41, 179.19, 177.74, 178.93, 181.02, 179.29, 178.31, 180.06, 178.99, 178.26, 179.85, 179.04, 179.24, 179.95, 176.98, 177.83]",0.0081,2025-07-19T00:10:01.768612
O002386,H02386,Venere,Double,242.49,242.49,249.23,1.28,0.171,Free,False,False,"Kids stay free, Free cancellation",1,246.46,10.63,"[241.65, 241.23, 243.26, 241.52, 241.53, 240.86, 244.54, 244.59, 244.91, 245.53, 247.84, 249.96, 249.77, 249.18, 249.93, 249.51, 248.27, 248.53, 248.58, 246.9, 248.16, 251.19, 249.65, 247.96]",0.0097,2025-07-19T00:10:01.768612
O002387,H02387,Booking.com,Single,270.0,810.0,278.51,2.08,0.134,Non-refundable,False,True,Airport shuttle,3,268.44,5.7,"[270.59, 272.14, 272.24, 270.64, 269.95, 267.69, 265.42, 267.05, 271.36, 273.42, 269.69, 267.19, 266.44, 267.43, 267.74, 268.09, 266.18, 266.4, 267.43, 265.76, 265.03, 265.22, 270.02, 269.54]",0.0078,2025-07-19T00:10:01.768612
O002388,H02388,Getaroom,Suite,362.23,1811.15,355.96,1.85,0.13,Free,False,True,,5,363.32,8.98,"[356.4, 356.45, 360.84, 363.39, 363.45, 360.72, 362.26, 366.68, 367.38, 368.14, 362.78, 361.97, 363.26, 363.0, 364.16, 365.33, 362.23, 367.43, 368.2, 365.24, 363.46, 362.16, 362.31, 362.56]",0.007,2025-07-19T00:10:01.768612
O002389,H02389,Orbitz,Family,476.31,952.62,470.2,1.36,0.097,Partial,False,True,"Spa discount, Free parking",2,478.3,235.61,"[471.95, 468.22, 466.26, 474.05, 474.31, 470.77, 468.1, 464.96, 460.42, 456.5, 457.39, 464.04, 468.41, 478.26, 480.8, 486.53, 501.9, 504.0, 504.63, 497.55, 502.72, 496.73, 489.32, 471.28]",0.015,2025-07-19T00:10:01.768612
O002390,H02390,Orbitz,Double,188.33,188.33,183.0,0.96,0.13,Non-refundable,True,True,Room upgrade,1,190.04,6.6,"[190.36, 189.35, 187.2, 190.11, 187.91, 190.31, 190.54, 186.18, 186.0, 185.9, 189.92, 187.51, 187.8, 191.09, 190.48, 191.14, 190.76, 190.99, 194.39, 195.82, 194.79, 192.09, 191.16, 189.07]",0.0149,2025-07-19T00:10:01.768612
O002391,H02391,HotelDirect,Executive,76.03,380.15,70.43,1.3,0.095,Non-refundable,True,True,"Mobile exclusive, Late checkout",5,73.3,1.32,"[75.12, 75.07, 74.49, 74.48, 73.89, 73.22, 74.26, 73.28, 72.9, 71.93, 71.79, 72.99, 71.91, 71.72, 72.0, 71.56, 71.96, 72.16, 73.57, 73.66, 73.84, 74.28, 74.56, 74.49]",0.0091,2025-07-19T00:10:01.768612
O002392,H02392,Lastminute.com,Double,378.8,757.6,382.81,1.73,0.129,Free,False,False,"Late checkout, Spa discount",2,364.14,66.55,"[383.88, 382.5, 367.36, 362.87, 357.65, 360.62, 364.2, 367.34, 359.37, 367.62, 358.51, 363.47, 358.77, 356.31, 349.04, 356.16, 360.91, 355.38, 360.82, 369.29, 365.96, 366.65, 366.21, 378.51]",0.0157,2025-07-19T00:10:01.768612
O002393,H02393,Lastminute.com,Double,217.58,435.16,207.27,2.24,0.146,Free,True,True,Free parking,2,216.95,2.96,"[219.3, 217.2, 217.45, 218.97, 217.23, 215.23, 214.08, 215.15, 215.16, 218.28, 217.77, 216.12, 214.79, 215.61, 217.83, 216.11, 214.31, 215.95, 217.17, 217.88, 216.19, 218.8, 219.86, 220.28]",0.0078,2025-07-19T00:10:01.768612
O002394,H02394,Getaroom,Twin,237.42,474.84,236.15,2.5,0.168,Free,False,True,Free parking,2,241.8,180.94,"[237.21, 234.24, 235.09, 221.14, 220.84, 215.77, 218.17, 226.0, 229.85, 242.92, 244.56, 246.83, 246.48, 245.19, 252.7, 254.39, 260.45, 259.8, 255.24, 244.26, 249.47, 253.3, 253.87, 255.41]",0.0211,2025-07-19T00:10:01.768612
O002395,H02395,HRS,Twin,395.11,395.11,399.97,1.31,0.11,Non-refundable,False,False,,1,398.79,16.98,"[394.64, 401.24, 400.63, 405.16, 398.68, 397.26, 398.21, 397.54, 397.46, 397.45, 395.4, 393.53, 392.07, 396.43, 398.01, 396.38, 396.23, 400.37, 406.11, 405.79, 405.87, 405.79, 394.27, 396.53]",0.0103,2025-07-19T00:10:01.768612
O002396,H02396,Orbitz,Family,39.21,78.42,40.33,1.14,0.088,Free,False,True,,2,40.66,0.96,"[40.03, 39.47, 40.28, 41.56, 42.37, 41.93, 40.11, 39.99, 39.46, 40.81, 40.45, 39.97, 40.56, 39.98, 40.85, 40.53, 40.63, 41.24, 42.92, 42.44, 41.37, 39.73, 39.26, 39.87]",0.0215,2025-07-19T00:10:01.768612
O002397,H02397,Hotels.com,Suite,352.8,352.8,352.93,2.81,0.129,Free,False,True,"Free cancellation, Room upgrade",1,337.9,33.37,"[343.64, 339.14, 338.03, 344.63, 338.79, 338.94, 327.54, 331.49, 326.04, 325.48, 340.75, 338.96, 339.23, 341.12, 343.03, 344.93, 336.58, 346.65, 345.53, 338.96, 336.55, 334.66, 336.2, 332.8]",0.0225,2025-07-19T00:10:01.768612
O002398,H02398,Hotwire,Twin,131.25,131.25,129.66,1.31,0.1,Non-refundable,False,True,,1,136.34,34.25,"[128.74, 129.42, 130.08, 129.85, 130.01, 127.46, 128.13, 130.02, 131.23, 135.22, 138.59, 139.4, 141.31, 137.37, 138.96, 140.04, 142.61, 146.44, 145.17, 142.96, 142.08, 139.77, 139.75, 137.5]",0.0141,2025-07-19T00:10:01.768612
O002399,H02399,Kayak,Double,291.31,2039.17,291.04,0.87,0.107,Partial,False,True,"Free breakfast, Late checkout",7,290.89,3.23,"[292.26, 293.2, 293.21, 291.56, 290.8, 288.57, 288.68, 290.38, 292.76, 291.69, 292.94, 290.48, 290.5, 292.29, 293.87, 290.49, 292.45, 290.18, 290.58, 291.63, 289.36, 288.15, 287.34, 288.04]",0.007,2025-07-19T00:10:01.768612
O002400,H02400,HotelDirect,Deluxe,316.8,1267.2,307.07,2.68,0.175,Partial,False,True,Spa discount,4,319.15,9.29,"[317.33, 319.07, 316.44, 317.66, 317.4, 313.79, 312.07, 314.1, 318.51, 318.82, 319.0, 319.77, 318.79, 318.97, 318.68, 322.13, 324.09, 324.96, 321.42, 321.63, 321.96, 322.34, 321.37, 319.32]",0.0064,2025-07-19T00:10:01.768612
O002401,H02401,Expedia,Suite,183.6,550.8,178.2,0.69,0.096,Non-refundable,False,True,"Kids stay free, Mobile exclusive",3,189.44,8.92,"[183.27, 185.47, 183.6, 185.1, 189.51, 186.77, 186.33, 188.94, 191.11, 190.82, 195.74, 193.3, 190.72, 190.82, 189.73, 189.26, 190.1, 191.33, 193.45, 191.86, 189.32, 189.71, 190.4, 189.95]",0.015,2025-07-19T00:10:01.768612
O002402,H02402,Kayak,Single,88.81,88.81,88.33,0.68,0.091,Free,True,True,"Free WiFi, Free breakfast",1,85.87,4.05,"[89.56, 88.87, 86.66, 85.77, 87.38, 87.32, 88.66, 87.0, 87.26, 86.24, 85.02, 85.91, 87.91, 86.27, 85.41, 85.13, 85.21, 85.01, 81.95, 81.65, 82.25, 85.8, 84.23, 84.29]",0.0126,2025-07-19T00:10:01.768612
O002403,H02403,Kayak,Executive,90.58,90.58,90.77,2.23,0.09,Free,True,False,Free breakfast,1,91.95,0.52,"[91.55, 92.56, 92.43, 92.69, 93.25, 92.89, 92.82, 92.74, 92.55, 92.65, 92.35, 91.56, 91.37, 91.14, 91.35, 90.81, 91.96, 91.28, 91.86, 92.31, 91.46, 91.48, 91.1, 90.63]",0.0058,2025-07-19T00:10:01.768612
O002404,H02404,Otel.com,Double,288.88,577.76,292.81,0.67,0.131,Free,True,False,"Spa discount, Free WiFi",2,313.41,140.06,"[298.89, 304.58, 306.42, 308.22, 312.22, 317.05, 326.33, 329.93, 336.43, 332.41, 327.17, 326.76, 321.71, 326.94, 312.17, 308.84, 306.0, 311.37, 297.46, 300.67, 302.5, 308.57, 301.89, 297.33]",0.0237,2025-07-19T00:10:01.768612
O002405,H02405,Priceline,Executive,99.36,198.72,96.63,0.68,0.159,Non-refundable,False,False,,2,101.22,0.76,"[100.01, 101.41, 100.67, 100.2, 99.56, 99.19, 100.08, 101.16, 100.66, 100.73, 101.56, 102.04, 102.18, 101.98, 101.78, 101.87, 101.81, 101.28, 100.92, 102.09, 101.98, 102.07, 101.99, 102.06]",0.0057,2025-07-19T00:10:01.768612
O002406,H02406,Orbitz,Suite,587.87,1763.61,567.04,0.61,0.178,Free,True,False,Spa discount,3,585.54,84.68,"[590.71, 593.32, 602.78, 588.24, 589.2, 596.79, 592.86, 589.67, 590.64, 577.28, 586.21, 574.81, 571.14, 568.3, 572.5, 590.92, 596.88, 588.17, 575.43, 580.61, 571.88, 582.79, 589.71, 592.08]",0.0189,2025-07-19T00:10:01.768612
O002407,H02407,Travelocity,Deluxe,269.01,1076.04,272.93,2.25,0.188,Free,True,False,Airport shuttle,4,272.58,26.05,"[265.7, 265.34, 265.67, 264.79, 269.96, 272.22, 270.7, 269.04, 271.25, 277.92, 277.03, 278.37, 281.17, 280.46, 279.99, 277.56, 277.96, 275.85, 273.33, 269.9, 270.02, 267.67, 268.65, 271.45]",0.0113,2025-07-19T00:10:01.768612
O002408,H02408,Orbitz,Executive,99.25,496.25,97.51,0.54,0.134,Free,True,True,Free parking,5,97.6,3.18,"[99.86, 100.82, 101.22, 99.48, 97.22, 96.08, 95.52, 98.9, 97.32, 98.35, 96.83, 97.46, 97.13, 95.25, 95.56, 96.26, 98.54, 99.5, 99.73, 96.92, 97.78, 96.2, 95.78, 94.76]",0.0141,2025-07-19T00:10:01.768612
O002409,H02409,Priceline,Family,107.64,645.84,108.65,2.9,0.172,Free,True,True,Free parking,6,108.95,1.94,"[108.7, 109.26, 108.39, 107.36, 108.51, 108.15, 108.69, 111.18, 108.52, 108.26, 109.06, 108.18, 109.03, 109.89, 105.94, 105.97, 108.69, 109.3, 111.34, 111.61, 108.61, 109.83, 110.71, 109.75]",0.0213,2025-07-19T00:10:01.768612
O002410,H02410,Orbitz,Executive,78.24,78.24,78.33,2.76,0.129,Non-refundable,True,False,Free cancellation,1,78.17,0.35,"[77.91, 77.86, 78.27, 78.37, 77.85, 77.64, 78.2, 77.64, 77.77, 77.47, 78.0, 78.62, 78.5, 77.99, 77.6, 78.1, 77.68, 77.36, 77.71, 78.52, 78.94, 79.39, 79.55, 79.09]",0.0067,2025-07-19T00:10:01.768612
O002411,H02411,Hotels.com,Single,145.53,145.53,137.05,2.82,0.12,Free,True,False,"Late checkout, Mobile exclusive",1,143.83,2.4,"[144.87, 144.51, 145.42, 143.53, 142.46, 143.04, 142.64, 141.36, 142.51, 142.11, 141.87, 141.63, 143.42, 142.47, 142.04, 144.07, 144.55, 145.22, 145.22, 145.64, 146.2, 145.22, 145.69, 146.28]",0.0062,2025-07-19T00:10:01.768612
O002412,H02412,Agoda,Twin,222.3,444.6,230.51,2.23,0.142,Free,True,False,Kids stay free,2,213.12,51.96,"[215.46, 212.49, 222.57, 218.3, 217.63, 215.22, 222.24, 215.61, 214.29, 224.23, 224.65, 221.06, 218.9, 212.41, 214.56, 207.27, 207.9, 205.54, 206.1, 205.78, 200.56, 199.94, 205.46, 206.64]",0.0201,2025-07-19T00:10:01.768612
O002413,H02413,Otel.com,Suite,170.23,851.15,173.21,2.12,0.191,Free,True,True,Spa discount,5,173.94,7.05,"[169.6, 170.86, 170.29, 169.17, 172.48, 171.31, 171.77, 172.72, 171.27, 176.91, 176.57, 175.99, 175.2, 176.47, 175.98, 173.16, 173.95, 171.86, 174.65, 177.68, 176.19, 177.38, 176.92, 176.25]",0.0117,2025-07-19T00:10:01.768612
O002414,H02414,Booking.com,Twin,148.5,594.0,152.57,1.86,0.176,Partial,False,False,Room upgrade,4,147.47,1.24,"[147.9, 148.87, 148.86, 148.25, 148.96, 149.06, 148.83, 146.75, 146.77, 146.92, 147.84, 146.33, 149.45, 148.14, 146.51, 146.94, 145.41, 146.65, 147.04, 147.6, 146.2, 145.92, 147.53, 146.47]",0.0073,2025-07-19T00:10:01.768612
