offer_id,hotel_id,partner_name,room_type,price_per_night,total_price,trivago_displayed_price,cost_per_click_bid,commission_rate,partner_marketing_budget,cancellation_policy,breakfast_included,instant_booking,special_offers,nights,price_fluctuation_mean,price_fluctuation_variance,price_history_24h,variance_factor,last_updated
O003123,H03123,Otel.com,Executive,165.62,331.24,166.04,1.68,0.11,6053.75,Free,True,True,Late checkout,2,162.4,4.12,"[164.45, 165.97, 164.89, 164.05, 164.38, 163.82, 164.77, 163.99, 164.86, 163.55, 162.07, 162.2, 161.35, 160.8, 161.47, 162.31, 158.31, 158.94, 159.79, 160.89, 160.03, 161.89, 162.23, 160.65]",0.0086,2025-07-31T21:39:29.139632
O003124,H03124,Hotels.com,Deluxe,176.4,529.2,175.95,1.76,0.158,138261.17,Free,False,True,,3,170.66,14.52,"[173.93, 170.1, 171.35, 174.33, 175.32, 174.59, 172.74, 168.62, 169.59, 165.42, 162.33, 163.39, 167.45, 169.03, 167.21, 167.4, 169.8, 173.42, 171.93, 170.61, 171.88, 171.93, 178.22, 175.28]",0.0197,2025-07-31T21:39:29.139632
O003125,H03125,HRS,Executive,98.12,196.24,99.98,1.76,0.09,9573.66,Partial,False,True,"Free parking, Free cancellation",2,93.75,3.84,"[97.44, 97.55, 96.07, 92.11, 92.4, 95.08, 95.7, 95.57, 93.92, 93.77, 93.48, 93.22, 92.74, 93.88, 95.51, 95.8, 90.18, 93.41, 93.05, 91.86, 90.33, 91.34, 93.04, 92.48]",0.0236,2025-07-31T21:39:29.139632
O003126,H03126,Otel.com,Family,116.03,232.06,115.96,2.99,0.147,7438.22,Free,True,True,Free parking,2,111.62,2.14,"[115.02, 112.38, 112.9, 110.19, 109.43, 110.53, 111.58, 112.06, 110.96, 109.96, 110.89, 110.59, 111.45, 111.65, 109.94, 108.71, 111.88, 112.83, 113.83, 113.63, 112.72, 110.97, 112.47, 112.24]",0.0094,2025-07-31T21:39:29.139632
O003127,H03127,Hotwire,Single,84.89,169.78,84.52,2.77,0.186,1917.71,Free,True,False,Late checkout,2,84.76,0.5,"[84.01, 84.6, 85.05, 85.19, 85.11, 85.04, 85.1, 85.8, 85.93, 85.16, 85.4, 84.84, 83.53, 83.15, 84.07, 83.85, 84.44, 85.03, 85.15, 85.51, 85.54, 84.47, 84.21, 84.1]",0.0077,2025-07-31T21:39:29.139632
O003128,H03128,Hotels.com,Twin,158.76,317.52,158.42,1.74,0.139,137419.13,Non-refundable,False,True,"Free WiFi, Mobile exclusive",2,148.1,17.49,"[154.86, 152.22, 153.12, 153.7, 154.75, 154.8, 147.5, 147.05, 147.16, 149.34, 149.76, 151.55, 146.88, 146.26, 145.36, 146.18, 148.29, 145.45, 145.51, 145.62, 143.08, 139.09, 141.62, 145.2]",0.018,2025-07-31T21:39:29.139632
O003129,H03129,Booking.com,Double,162.0,162.0,163.12,1.39,0.171,124039.73,Free,False,False,,1,163.22,9.16,"[162.11, 162.15, 162.34, 160.37, 161.67, 162.57, 161.52, 159.1, 158.9, 159.17, 159.22, 161.98, 161.71, 162.3, 163.61, 166.35, 164.42, 162.75, 165.95, 166.8, 166.67, 169.36, 167.69, 168.57]",0.0098,2025-07-31T21:39:29.139632
O003130,H03130,Getaroom,Double,157.02,157.02,163.13,2.53,0.155,3148.19,Non-refundable,False,True,Airport shuttle,1,155.57,1.35,"[155.6, 156.16, 155.95, 156.04, 154.48, 154.02, 154.49, 154.85, 153.5, 154.16, 156.33, 156.95, 156.33, 157.71, 155.91, 155.01, 154.55, 156.03, 156.23, 155.05, 154.44, 155.14, 156.43, 158.38]",0.0067,2025-07-31T21:39:29.139632
O003131,H03131,Expedia,Executive,80.78,80.78,80.46,2.92,0.091,119821.67,Free,False,True,Mobile exclusive,1,80.5,1.33,"[80.59, 81.81, 82.16, 81.87, 82.06, 82.39, 81.39, 81.54, 81.8, 80.22, 80.41, 79.74, 80.29, 79.51, 79.11, 78.98, 78.61, 78.67, 79.46, 79.75, 79.41, 80.52, 81.04, 80.68]",0.0069,2025-07-31T21:39:29.139632
O003132,H03132,Agoda,Suite,136.8,273.6,134.57,2.67,0.091,86407.79,Non-refundable,True,True,Spa discount,2,138.45,1.62,"[136.86, 138.3, 139.55, 140.24, 140.07, 141.16, 139.53, 139.95, 138.78, 138.51, 139.21, 139.01, 138.84, 138.41, 137.86, 137.99, 138.07, 137.49, 138.54, 137.87, 136.47, 137.74, 136.73, 135.63]",0.007,2025-07-31T21:39:29.139632
O003133,H03133,Getaroom,Twin,548.24,1096.48,556.3,1.27,0.106,1601.7,Partial,False,False,Pay at hotel,2,536.7,25.71,"[545.71, 536.85, 541.67, 537.05, 535.08, 537.18, 536.2, 532.86, 530.57, 529.91, 525.98, 530.18, 533.86, 541.55, 539.24, 537.61, 531.18, 535.7, 533.46, 539.95, 540.29, 545.98, 544.39, 538.36]",0.009,2025-07-31T21:39:29.139632
O003134,H03134,Hotwire,Deluxe,63.4,190.2,63.59,1.97,0.127,909.91,Non-refundable,False,False,,3,60.73,3.01,"[64.14, 61.48, 61.73, 62.21, 60.66, 62.32, 62.91, 61.3, 62.24, 61.74, 61.29, 59.86, 59.44, 61.35, 61.91, 60.68, 61.73, 60.57, 60.05, 58.54, 56.78, 58.28, 58.41, 57.85]",0.0246,2025-07-31T21:39:29.139632
O003135,H03135,Expedia,Twin,154.22,154.22,150.84,2.18,0.139,136889.51,Non-refundable,False,False,"Room upgrade, Airport shuttle",1,155.28,2.45,"[154.73, 153.69, 152.36, 153.79, 153.62, 153.77, 154.28, 155.38, 154.71, 155.54, 157.0, 157.51, 157.71, 156.8, 154.92, 153.95, 154.33, 155.26, 155.32, 154.09, 155.34, 157.06, 156.53, 158.96]",0.0069,2025-07-31T21:39:29.139632
O003136,H03136,Booking.com,Single,180.0,540.0,172.83,2.69,0.084,158000.52,Non-refundable,False,False,,3,176.46,24.66,"[174.91, 173.61, 175.87, 176.18, 175.55, 170.83, 170.15, 170.0, 166.82, 170.47, 173.38, 171.89, 174.76, 180.08, 180.77, 183.4, 182.42, 183.65, 183.19, 179.14, 174.66, 178.0, 181.41, 183.87]",0.0211,2025-07-31T21:39:29.139632
O003137,H03137,Venere,Single,57.22,171.66,55.04,0.87,0.127,5844.93,Free,False,True,Room upgrade,3,57.21,2.19,"[55.56, 56.47, 56.79, 56.77, 56.62, 56.1, 54.77, 56.64, 57.03, 55.52, 55.57, 56.75, 55.94, 55.97, 58.14, 59.6, 59.99, 59.56, 60.19, 58.5, 58.41, 57.38, 57.29, 57.54]",0.0222,2025-07-31T21:39:29.139632
O003138,H03138,Hotwire,Twin,186.13,372.26,195.49,2.01,0.157,618.26,Free,True,False,Free cancellation,2,188.43,134.47,"[187.01, 186.82, 188.19, 196.05, 199.99, 194.88, 203.09, 201.26, 198.71, 199.33, 194.28, 195.62, 198.04, 196.3, 196.64, 195.49, 182.16, 180.77, 178.1, 177.72, 172.6, 167.2, 164.49, 167.6]",0.024,2025-07-31T21:39:29.139632
O003139,H03139,Expedia,Twin,367.2,734.4,371.46,3.47,0.16,170793.56,Free,True,True,,2,339.61,187.68,"[371.12, 375.57, 361.0, 353.63, 345.05, 345.06, 333.72, 346.14, 345.64, 340.41, 326.34, 326.77, 336.46, 339.2, 332.56, 337.3, 333.58, 322.31, 325.65, 327.66, 329.93, 336.86, 330.24, 328.55]",0.0248,2025-07-31T21:39:29.139632
O003140,H03140,Agoda,Single,119.7,478.8,119.7,2.72,0.129,101540.0,Non-refundable,True,False,"Late checkout, Free breakfast",4,119.26,1.76,"[120.6, 120.64, 121.13, 120.73, 121.87, 120.1, 120.82, 120.3, 119.66, 118.08, 117.2, 118.65, 118.01, 119.29, 119.59, 117.75, 117.49, 117.61, 117.95, 118.76, 119.52, 117.55, 118.84, 120.18]",0.0079,2025-07-31T21:39:29.139632
O003141,H03141,Kayak,Deluxe,103.27,516.35,104.16,1.06,0.181,59838.36,Free,True,True,"Free WiFi, Free cancellation",5,104.2,5.38,"[103.48, 105.56, 105.27, 103.97, 103.15, 101.68, 105.0, 100.06, 103.46, 99.24, 101.88, 104.26, 106.6, 105.55, 106.71, 105.05, 105.55, 105.63, 108.94, 106.6, 105.87, 105.07, 100.85, 101.3]",0.0228,2025-07-31T21:39:29.139632
O003142,H03142,Getaroom,Deluxe,54.39,54.39,55.26,0.96,0.179,925.24,Partial,True,True,"Mobile exclusive, Free cancellation",1,53.14,3.56,"[52.55, 54.29, 53.43, 53.89, 52.66, 54.65, 54.6, 53.38, 52.37, 52.51, 52.1, 51.43, 53.04, 53.73, 54.98, 56.06, 55.14, 55.85, 55.48, 53.25, 51.41, 50.0, 50.11, 48.43]",0.024,2025-07-31T21:39:29.139632
O003143,H03143,Travelocity,Single,287.71,575.42,287.99,2.58,0.119,44667.1,Non-refundable,True,True,,2,281.5,64.25,"[292.14, 288.21, 289.9, 291.39, 292.22, 294.61, 291.88, 290.24, 281.8, 283.45, 284.5, 282.87, 278.01, 274.26, 271.37, 277.02, 272.57, 279.93, 276.88, 271.09, 268.0, 273.88, 275.58, 274.09]",0.0114,2025-07-31T21:39:29.139632
O003144,H03144,Venere,Family,182.45,364.9,180.79,1.81,0.168,6373.72,Free,True,True,"Late checkout, Airport shuttle",2,179.72,48.74,"[176.68, 173.2, 169.53, 174.3, 167.72, 177.18, 183.33, 183.4, 185.84, 192.73, 192.12, 186.62, 189.95, 183.06, 182.71, 182.22, 181.58, 184.21, 177.53, 177.79, 177.82, 168.05, 171.84, 173.84]",0.019,2025-07-31T21:39:29.139632
O003145,H03145,Kayak,Suite,177.58,710.32,183.76,1.31,0.134,23097.06,Non-refundable,False,True,,4,185.31,33.41,"[184.67, 180.49, 181.38, 185.78, 190.33, 191.12, 185.56, 188.69, 192.4, 188.89, 189.19, 187.9, 194.77, 190.92, 187.75, 189.49, 187.31, 185.64, 182.27, 179.59, 169.62, 177.49, 176.68, 179.4]",0.0227,2025-07-31T21:39:29.139632
O003146,H03146,Priceline,Family,322.92,322.92,321.76,3.36,0.2,60438.32,Free,False,False,"Free cancellation, Airport shuttle",1,332.48,50.6,"[323.67, 323.15, 323.69, 329.77, 331.98, 331.57, 328.32, 324.78, 319.48, 323.32, 326.76, 333.69, 341.11, 340.63, 338.14, 328.01, 335.68, 336.04, 339.02, 339.77, 344.6, 341.68, 334.97, 339.61]",0.0156,2025-07-31T21:39:29.139632
O003147,H03147,Travelocity,Twin,172.21,172.21,168.74,3.57,0.114,15069.59,Free,True,False,Airport shuttle,1,169.21,3.12,"[171.13, 170.54, 171.88, 171.94, 170.62, 171.37, 170.42, 169.56, 169.41, 170.55, 170.23, 169.73, 167.96, 168.09, 168.59, 168.21, 169.08, 167.95, 168.42, 169.48, 168.18, 167.48, 165.05, 165.26]",0.0073,2025-07-31T21:39:29.139632
O003148,H03148,Venere,Single,171.43,342.86,169.3,1.3,0.161,15158.95,Partial,True,False,,2,172.4,5.64,"[168.76, 171.51, 172.14, 170.89, 167.57, 170.39, 170.28, 170.53, 172.98, 175.8, 172.96, 171.87, 171.52, 172.05, 174.1, 173.01, 172.47, 173.54, 174.66, 171.9, 169.6, 175.5, 178.28, 175.29]",0.0153,2025-07-31T21:39:29.139632
O003149,H03149,Booking.com,Family,216.0,432.0,220.56,2.59,0.132,118443.24,Free,False,True,,2,213.91,9.21,"[214.06, 214.02, 216.24, 218.88, 219.36, 219.08, 218.79, 218.37, 216.1, 214.29, 212.92, 211.99, 210.44, 210.64, 209.09, 210.04, 211.92, 212.59, 212.9, 212.14, 212.57, 213.29, 212.82, 211.31]",0.0066,2025-07-31T21:39:29.139632
O003150,H03150,HotelDirect,Suite,87.12,261.36,86.68,2.76,0.101,5479.0,Partial,False,True,,3,81.65,8.4,"[86.27, 87.87, 84.95, 83.35, 83.1, 82.39, 83.63, 82.63, 80.0, 80.19, 80.61, 78.91, 77.08, 76.81, 78.76, 77.83, 80.77, 79.13, 83.5, 85.99, 83.72, 80.61, 81.97, 79.48]",0.0229,2025-07-31T21:39:29.139632
O003151,H03151,Priceline,Executive,136.62,273.24,134.37,2.33,0.097,57126.84,Free,False,True,"Spa discount, Kids stay free",2,132.94,13.13,"[138.04, 136.32, 134.42, 134.08, 132.95, 131.45, 130.08, 135.08, 138.63, 132.4, 130.55, 128.29, 126.52, 130.92, 130.47, 127.25, 127.4, 130.41, 132.87, 133.84, 135.92, 138.16, 138.63, 135.95]",0.0153,2025-07-31T21:39:29.139632
O003152,H03152,Lastminute.com,Double,89.34,268.02,88.9,0.95,0.141,9078.56,Free,False,True,,3,93.28,2.92,"[89.82, 89.89, 90.81, 92.16, 92.05, 92.47, 90.76, 91.11, 93.55, 93.93, 93.61, 93.65, 94.53, 94.47, 93.81, 93.26, 95.22, 94.89, 94.14, 94.49, 94.2, 94.56, 95.36, 95.86]",0.0132,2025-07-31T21:39:29.139632
O003153,H03153,Priceline,Suite,99.36,298.08,102.03,2.83,0.143,93018.45,Partial,False,True,Room upgrade,3,101.66,2.44,"[100.79, 101.25, 102.06, 102.23, 99.95, 98.79, 99.96, 98.32, 99.15, 100.78, 100.61, 103.04, 102.94, 103.34, 103.36, 103.26, 102.78, 101.11, 103.3, 101.62, 103.64, 103.56, 102.02, 101.95]",0.0137,2025-07-31T21:39:29.139632
O003154,H03154,Hotwire,Twin,111.28,556.4,111.39,1.24,0.14,926.62,Non-refundable,False,False,"Mobile exclusive, Free parking",5,110.81,1.72,"[109.85, 110.69, 110.24, 110.37, 110.63, 111.84, 111.7, 109.31, 108.05, 108.08, 109.37, 109.74, 112.09, 111.01, 110.6, 111.72, 110.79, 110.52, 111.7, 110.58, 112.24, 112.34, 113.33, 112.58]",0.0128,2025-07-31T21:39:29.139632
O003155,H03155,Hotwire,Suite,271.21,1084.84,265.98,0.67,0.195,1200.29,Partial,False,False,Pay at hotel,4,277.65,14.47,"[272.19, 272.31, 271.19, 270.11, 273.55, 273.69, 276.31, 275.72, 275.79, 278.73, 277.2, 277.76, 279.14, 279.09, 279.14, 278.92, 279.57, 282.16, 283.69, 282.51, 281.84, 279.76, 282.27, 281.08]",0.0059,2025-07-31T21:39:29.139632
O003156,H03156,Orbitz,Single,167.22,836.1,172.05,1.35,0.144,13045.01,Free,True,True,,5,169.45,16.15,"[169.2, 167.86, 165.53, 163.21, 164.07, 165.25, 163.05, 164.77, 168.35, 171.71, 171.82, 171.85, 171.75, 176.39, 176.09, 169.72, 172.03, 165.63, 167.74, 168.94, 170.34, 170.63, 173.51, 177.38]",0.0182,2025-07-31T21:39:29.139632
O003157,H03157,Venere,Family,288.68,288.68,287.66,3.15,0.137,10477.66,Free,True,True,,1,287.64,27.58,"[283.99, 284.38, 285.38, 288.71, 285.08, 280.22, 285.55, 288.0, 286.87, 290.95, 297.22, 298.69, 295.71, 287.05, 287.28, 283.89, 278.96, 278.15, 284.93, 286.02, 290.01, 295.66, 290.93, 289.77]",0.0139,2025-07-31T21:39:29.139632
O003158,H03158,Hotels.com,Twin,176.4,1058.4,175.39,2.06,0.198,142034.56,Partial,False,True,"Airport shuttle, Kids stay free",6,177.42,4.02,"[177.9, 176.87, 179.14, 178.3, 181.39, 179.46, 181.05, 181.26, 179.87, 177.86, 177.63, 175.57, 175.08, 175.14, 177.87, 177.12, 176.96, 175.58, 175.93, 176.22, 176.31, 174.97, 175.65, 174.93]",0.0105,2025-07-31T21:39:29.139632
O003159,H03159,Kayak,Double,180.32,180.32,175.41,1.39,0.159,30444.84,Partial,False,True,Free parking,1,178.97,3.25,"[177.61, 176.5, 178.44, 178.57, 179.28, 181.45, 180.27, 177.33, 179.28, 178.94, 182.17, 182.23, 181.64, 175.34, 177.82, 180.45, 175.91, 177.48, 179.68, 179.89, 178.65, 179.54, 178.46, 178.26]",0.0155,2025-07-31T21:39:29.139632
O003160,H03160,Expedia,Suite,514.08,1028.16,487.19,3.68,0.118,89053.81,Free,True,True,"Spa discount, Free cancellation",2,517.09,37.43,"[517.24, 523.51, 521.02, 519.08, 518.59, 517.09, 514.08, 513.13, 515.73, 507.08, 505.87, 505.2, 510.46, 518.13, 521.19, 527.09, 520.22, 525.29, 529.08, 521.28, 514.74, 517.74, 516.05, 511.23]",0.0121,2025-07-31T21:39:29.139632
O003161,H03161,Booking.com,Executive,140.4,421.2,138.39,2.31,0.112,159815.45,Free,False,True,Late checkout,3,142.64,3.12,"[140.47, 141.59, 141.84, 144.08, 144.48, 146.09, 145.12, 142.77, 142.5, 142.31, 142.05, 143.15, 143.14, 143.84, 146.37, 143.81, 142.44, 141.37, 142.27, 142.05, 139.18, 139.34, 141.66, 141.54]",0.0123,2025-07-31T21:39:29.139632
O003162,H03162,Priceline,Executive,78.94,157.88,79.95,0.93,0.176,35800.63,Free,False,False,Free cancellation,2,78.53,6.25,"[78.08, 76.88, 76.19, 74.94, 77.23, 75.4, 77.34, 76.37, 75.72, 76.56, 78.09, 77.62, 77.97, 82.24, 82.58, 84.93, 82.02, 78.63, 79.16, 80.37, 76.73, 79.24, 81.01, 79.55]",0.0249,2025-07-31T21:39:29.139632
O003163,H03163,Hotwire,Executive,337.79,1013.37,336.01,3.89,0.12,1404.52,Free,False,True,,3,350.22,94.09,"[345.86, 351.31, 337.53, 352.36, 349.78, 354.4, 342.25, 348.39, 344.24, 342.31, 338.0, 344.72, 339.66, 343.29, 348.61, 347.32, 340.35, 344.69, 359.53, 360.64, 370.8, 366.58, 364.94, 367.77]",0.0211,2025-07-31T21:39:29.139632
O003164,H03164,Expedia,Double,110.16,330.48,108.22,1.84,0.195,163596.57,Partial,True,True,Free WiFi,3,114.43,7.79,"[107.96, 110.18, 110.36, 111.15, 112.06, 114.45, 115.57, 114.3, 113.83, 112.47, 114.54, 114.03, 113.27, 113.36, 114.05, 115.14, 119.35, 117.57, 118.22, 118.3, 118.24, 115.95, 115.89, 116.17]",0.0215,2025-07-31T21:39:29.139632
O003165,H03165,Orbitz,Single,119.55,119.55,117.97,3.56,0.136,21486.18,Partial,True,True,,1,122.83,9.09,"[118.11, 121.65, 123.18, 124.13, 125.72, 127.51, 125.8, 126.01, 125.37, 125.56, 125.71, 123.6, 125.48, 123.62, 125.56, 123.7, 123.72, 119.94, 118.63, 117.3, 119.09, 119.8, 119.06, 119.64]",0.0188,2025-07-31T21:39:29.139632
O003166,H03166,Kayak,Twin,66.37,66.37,67.5,1.82,0.127,50755.13,Free,False,False,"Free breakfast, Spa discount",1,70.08,4.9,"[67.23, 68.12, 68.76, 67.97, 67.86, 68.01, 67.39, 67.85, 67.92, 68.83, 68.73, 68.98, 71.16, 74.43, 73.43, 73.38, 72.64, 73.44, 72.61, 71.0, 70.89, 69.79, 70.61, 70.79]",0.0208,2025-07-31T21:39:29.139632
O003167,H03167,Hotwire,Suite,38.67,77.34,39.61,1.78,0.085,2232.09,Non-refundable,True,True,,2,38.1,1.65,"[37.65, 37.11, 36.4, 35.92, 36.0, 36.64, 36.68, 37.4, 37.42, 37.08, 37.19, 38.19, 40.05, 40.12, 39.54, 39.74, 39.32, 38.43, 37.99, 38.75, 39.39, 39.31, 39.08, 39.0]",0.0165,2025-07-31T21:39:29.139632
O003168,H03168,Getaroom,Twin,329.86,659.72,320.46,2.66,0.174,3020.83,Free,True,False,"Room upgrade, Late checkout",2,337.39,18.96,"[323.84, 333.83, 336.77, 338.51, 338.66, 338.5, 337.19, 334.51, 335.78, 339.89, 339.17, 340.57, 340.98, 336.37, 334.38, 337.49, 337.24, 333.99, 344.83, 347.88, 340.23, 336.88, 336.24, 333.62]",0.0178,2025-07-31T21:39:29.139632
O003169,H03169,Expedia,Double,275.4,275.4,275.08,3.13,0.147,133081.28,Non-refundable,False,True,Free WiFi,1,285.21,36.29,"[275.48, 275.07, 276.64, 280.1, 283.77, 286.16, 288.03, 293.23, 295.17, 292.4, 293.71, 294.42, 290.07, 290.54, 289.3, 286.76, 284.03, 284.32, 282.29, 280.49, 279.22, 280.09, 280.8, 283.04]",0.0086,2025-07-31T21:39:29.139632
O003170,H03170,HotelDirect,Deluxe,475.2,2376.0,463.77,4.02,0.1,5501.09,Non-refundable,False,False,Pay at hotel,5,466.8,111.71,"[473.48, 478.86, 477.02, 481.43, 479.41, 476.32, 482.11, 481.62, 475.78, 473.98, 472.78, 462.54, 468.42, 460.15, 454.24, 454.42, 451.33, 458.17, 458.87, 458.3, 455.87, 455.28, 454.27, 458.62]",0.0091,2025-07-31T21:39:29.139632
O003171,H03171,Booking.com,Suite,270.0,1620.0,268.31,3.19,0.193,71887.72,Non-refundable,False,True,Free parking,6,265.47,9.99,"[270.84, 269.21, 269.92, 269.47, 270.32, 270.65, 266.63, 264.97, 265.48, 262.92, 265.5, 265.24, 266.72, 263.49, 262.12, 263.32, 265.29, 266.43, 262.53, 264.54, 262.44, 262.16, 259.43, 261.68]",0.0081,2025-07-31T21:39:29.139632
O003172,H03172,Lastminute.com,Double,97.46,97.46,96.18,2.01,0.139,6274.76,Free,False,True,,1,96.87,0.53,"[97.56, 97.35, 97.57, 97.68, 97.19, 97.64, 96.99, 96.87, 96.28, 96.51, 97.63, 97.3, 97.85, 97.41, 97.1, 97.54, 96.58, 96.42, 95.65, 95.44, 95.81, 95.93, 95.73, 96.73]",0.0052,2025-07-31T21:39:29.139632
O003173,H03173,Expedia,Deluxe,238.68,238.68,245.3,1.94,0.17,122004.17,Free,True,True,Airport shuttle,1,230.46,41.64,"[234.52, 232.2, 232.82, 230.68, 227.61, 224.28, 221.96, 224.46, 220.39, 218.85, 220.31, 225.84, 228.18, 227.07, 229.36, 232.2, 234.67, 233.98, 239.56, 238.48, 236.8, 237.47, 238.65, 240.68]",0.0156,2025-07-31T21:39:29.139632
O003174,H03174,Travelocity,Single,459.81,2299.05,468.44,1.4,0.166,49028.86,Free,True,True,"Free WiFi, Airport shuttle",5,447.34,39.64,"[453.94, 455.97, 456.94, 452.0, 448.55, 437.59, 439.57, 437.39, 441.97, 447.18, 447.23, 449.84, 445.18, 444.16, 447.53, 447.51, 450.73, 454.23, 456.45, 450.83, 451.51, 445.92, 440.51, 433.43]",0.0079,2025-07-31T21:39:29.139632
O003175,H03175,HotelDirect,Double,58.08,116.16,57.68,1.31,0.182,21603.98,Free,True,True,Kids stay free,2,58.69,0.32,"[57.88, 58.56, 58.66, 58.98, 58.85, 58.59, 58.69, 58.62, 58.42, 58.34, 58.98, 59.35, 59.66, 59.71, 59.33, 59.45, 59.17, 58.99, 58.36, 57.81, 58.09, 58.35, 58.3, 57.49]",0.0065,2025-07-31T21:39:29.139632
O003176,H03176,Expedia,Suite,275.4,550.8,278.98,2.52,0.146,51130.46,Free,True,False,Free breakfast,2,258.08,112.96,"[274.36, 271.51, 266.55, 265.11, 247.76, 240.89, 232.41, 238.93, 249.89, 257.81, 256.69, 264.07, 258.8, 269.64, 266.3, 263.77, 270.38, 266.53, 258.82, 255.79, 257.94, 256.65, 257.46, 245.96]",0.024,2025-07-31T21:39:29.139632
O003177,H03177,Hotwire,Deluxe,97.86,195.72,96.36,0.81,0.181,1337.92,Partial,False,False,,2,100.73,5.63,"[97.24, 97.97, 101.15, 100.08, 99.44, 101.51, 100.49, 97.91, 97.75, 98.72, 95.71, 99.23, 101.81, 102.43, 103.26, 103.29, 103.84, 103.79, 101.88, 103.48, 104.91, 100.86, 101.19, 99.49]",0.0194,2025-07-31T21:39:29.139632
O003178,H03178,Lastminute.com,Executive,683.34,2050.02,694.75,0.71,0.16,2359.26,Free,True,False,Room upgrade,3,635.67,718.81,"[690.64, 664.06, 661.38, 683.2, 650.92, 652.89, 653.63, 634.38, 622.91, 621.46, 627.49, 650.88, 647.16, 654.44, 629.34, 632.17, 644.87, 627.04, 625.26, 578.88, 594.9, 607.19, 598.78, 602.14]",0.0229,2025-07-31T21:39:29.139632
O003179,H03179,Hotels.com,Single,38.81,194.05,39.35,1.92,0.117,146335.89,Partial,True,True,,5,39.18,0.05,"[39.05, 39.0, 38.85, 39.12, 38.81, 39.12, 39.05, 39.02, 39.0, 39.33, 39.2, 39.33, 39.41, 39.32, 39.31, 39.48, 39.36, 39.49, 39.38, 39.49, 39.52, 39.05, 38.79, 38.8]",0.0055,2025-07-31T21:39:29.139632
O003180,H03180,Hotels.com,Twin,229.32,917.28,224.58,3.43,0.13,116366.5,Free,False,True,"Free parking, Free cancellation",4,234.48,16.76,"[233.79, 232.69, 234.78, 234.34, 229.15, 227.18, 228.73, 226.97, 229.87, 232.69, 236.2, 237.65, 240.55, 236.78, 237.6, 239.18, 240.29, 237.25, 234.01, 233.47, 238.46, 240.91, 234.56, 230.51]",0.0141,2025-07-31T21:39:29.139632
O003181,H03181,Travelocity,Twin,287.22,1436.1,287.15,0.89,0.161,44061.08,Non-refundable,False,True,Free parking,5,273.38,85.36,"[280.57, 286.44, 292.87, 286.55, 285.02, 285.05, 269.88, 262.44, 259.43, 263.0, 264.31, 260.71, 267.49, 261.79, 269.91, 270.05, 281.65, 277.28, 276.01, 274.14, 270.32, 271.18, 269.02, 276.13]",0.0245,2025-07-31T21:39:29.139632
O003182,H03182,Kayak,Family,139.5,558.0,142.36,1.97,0.083,39990.69,Free,True,True,Kids stay free,4,137.78,15.06,"[135.06, 133.42, 135.16, 136.75, 140.76, 140.13, 144.97, 142.95, 141.63, 138.16, 135.64, 134.52, 134.82, 134.45, 132.7, 132.77, 132.64, 137.58, 136.66, 137.73, 137.65, 142.29, 142.77, 145.55]",0.0156,2025-07-31T21:39:29.139632
O003183,H03183,HRS,Family,97.31,194.62,98.34,1.93,0.17,14803.51,Partial,False,False,Airport shuttle,2,95.91,2.41,"[98.35, 96.6, 95.36, 95.59, 94.53, 93.8, 92.63, 92.84, 94.35, 95.06, 97.05, 97.94, 97.78, 97.44, 97.67, 96.87, 96.57, 95.9, 96.57, 95.22, 95.08, 94.74, 96.38, 97.47]",0.008,2025-07-31T21:39:29.139632
O003184,H03184,Lastminute.com,Double,152.65,915.9,155.71,2.38,0.085,8450.61,Free,True,True,Mobile exclusive,6,147.1,15.66,"[150.32, 148.37, 148.59, 147.48, 144.24, 146.22, 146.6, 142.93, 141.9, 144.4, 142.72, 143.0, 142.03, 143.02, 142.45, 144.3, 148.89, 147.75, 151.01, 153.55, 153.01, 153.71, 153.64, 150.39]",0.0146,2025-07-31T21:39:29.139632
O003185,H03185,Expedia,Single,151.47,605.88,147.49,2.6,0.099,129603.84,Free,True,False,Kids stay free,4,147.97,27.99,"[160.5, 155.09, 155.06, 155.0, 153.7, 152.14, 145.01, 147.54, 149.12, 149.93, 145.66, 144.92, 144.45, 144.12, 147.03, 151.77, 149.15, 146.48, 146.24, 146.76, 138.79, 141.16, 140.1, 141.47]",0.023,2025-07-31T21:39:29.139632
O003186,H03186,Orbitz,Single,551.31,3859.17,548.65,2.94,0.085,32209.3,Non-refundable,False,False,Free breakfast,7,553.58,10.52,"[553.58, 552.57, 551.77, 550.31, 553.07, 557.17, 551.89, 555.88, 559.62, 557.24, 557.87, 555.64, 556.83, 555.22, 556.7, 554.91, 552.74, 555.44, 552.84, 550.36, 549.07, 547.54, 549.66, 547.97]",0.0052,2025-07-31T21:39:29.139632
O003187,H03187,Priceline,Double,165.6,165.6,161.9,2.18,0.133,70936.41,Partial,False,False,Free breakfast,1,160.51,5.9,"[161.45, 163.22, 163.4, 160.57, 157.72, 155.41, 155.97, 157.75, 158.26, 160.79, 164.23, 163.93, 162.13, 162.38, 160.85, 159.53, 161.46, 163.29, 159.76, 158.02, 159.55, 163.26, 159.7, 159.67]",0.0123,2025-07-31T21:39:29.139632
